RecordID,RACEID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#, VOTES ,WRITEIN, SUMVOTES , TOTVOTES ,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,RCV,Multi_RaceID,Multi_CandID,Multi_CO, Indivtotal_votes , Multitotal_votes ,Total_writein, Newtotvotes ,Rindivto,Newelected
202400995,360,1,2,ALAMEDA,2024,11/5/24,Newark,0,CITY COUNCIL,2,,Full,2,Kumar,Vinod,Businessman/Nonprofit Chairman,N,0,5," 2,536 ",0," 24,632 "," 24,632 ",10.3%,2,4,0,0,0,202400360,202400995,0," 2,536 "," 24,632 ",0," 24,632 ",4,2
202400996,361,1,2,ALAMEDA,2024,11/5/24,Newark,0,CITY COUNCIL,2,,Short,1,Bloxom,Phil,SW Quality Engineer,N,0,5," 1,622 ",0," 14,248 "," 14,248 ",11.4%,2,4,0,0,0,202400361,202400996,0," 1,622 "," 14,248 ",0," 14,248 ",4,2
202400997,361,1,2,ALAMEDA,2024,11/5/24,Newark,0,CITY COUNCIL,2,,Short,1,Gutierrez,Lucia,Academic Administration,N,0,5," 4,413 ",0," 14,248 "," 14,248 ",31.0%,2,2,1,0,0,202400361,202400997,0," 4,413 "," 14,248 ",0," 14,248 ",2,2
202400998,361,1,2,ALAMEDA,2024,11/5/24,Newark,0,CITY COUNCIL,2,,Short,1,Little,Eve Marie,University Professor,N,0,5," 5,753 ",0," 14,248 "," 14,248 ",40.4%,1,1,1,0,0,202400361,202400998,0," 5,753 "," 14,248 ",0," 14,248 ",1,1
202400999,361,1,2,ALAMEDA,2024,11/5/24,Newark,0,CITY COUNCIL,2,,Short,1,Mahanay,Sean,IT Support Manager,N,0,5, 804 ,0," 14,248 "," 14,248 ",5.6%,2,5,0,0,0,202400361,202400999,0, 804 ," 14,248 ",0," 14,248 ",5,2
202401000,361,1,2,ALAMEDA,2024,11/5/24,Newark,0,CITY COUNCIL,2,,Short,1,Malhotra,Renu,Mother/Entrepreneur/Technologist,N,0,5," 1,656 ",0," 14,248 "," 14,248 ",11.6%,2,3,0,0,0,202400361,202401000,0," 1,656 "," 14,248 ",0," 14,248 ",3,2
202401001,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Armstrong,Leronne L.,Public Safety Advisor,N,0,10," 39,258 ",0," 143,599 "," 143,599 ",27.3%,2,2,1,0,Y,202400364,202401001,0," 39,258 "," 143,599 ",0," 143,599 ",2,2
202401002,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Brown,Rowena,State Legislative Director,N,0,10," 41,871 ",0," 143,599 "," 143,599 ",29.2%,1,1,1,0,Y,202400364,202401002,0," 41,871 "," 143,599 ",0," 143,599 ",1,1
202401003,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Danino,Shawn,Senior Development Officer,N,0,10," 9,695 ",0," 143,599 "," 143,599 ",6.8%,2,4,0,0,Y,202400364,202401003,0," 9,695 "," 143,599 ",0," 143,599 ",4,2
202401004,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Matoury,Kanitha,Small Business Owner,N,0,10," 5,629 ",0," 143,599 "," 143,599 ",3.9%,2,5,0,0,Y,202400364,202401004,0," 5,629 "," 143,599 ",0," 143,599 ",5,2
202401005,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Pechenuk,Mindy Ruth,Educator/Researcher,N,0,10," 4,835 ",0," 143,599 "," 143,599 ",3.4%,2,7,0,0,Y,202400364,202401005,0," 4,835 "," 143,599 ",0," 143,599 ",7,2
202401006,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Robinson,Fabian,Pastor,N,0,10," 2,794 ",0," 143,599 "," 143,599 ",1.9%,2,8,0,0,Y,202400364,202401006,0," 2,794 "," 143,599 ",0," 143,599 ",8,2
202401007,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Sidebotham,Nancy,Tax Preparer,N,0,10," 2,254 ",0," 143,599 "," 143,599 ",1.6%,2,9,0,0,Y,202400364,202401007,0," 2,254 "," 143,599 ",0," 143,599 ",9,2
202401008,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Thomas,Selika,Hair Loss Restoration,N,0,10," 1,372 ",0," 143,599 "," 143,599 ",1.0%,2,10,0,0,Y,202400364,202401008,0," 1,372 "," 143,599 ",0," 143,599 ",10,2
202401009,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Tostado,Cristina 'Tina',Retail Supervisor,N,0,10," 5,406 ",0," 143,599 "," 143,599 ",3.8%,2,6,0,0,Y,202400364,202401009,0," 5,406 "," 143,599 ",0," 143,599 ",6,2
202401010,364,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,,Full,1,Wang,Charlene,Civil Rights Advisor,N,0,10," 30,485 ",0," 143,599 "," 143,599 ",21.2%,2,3,0,0,Y,202400364,202401010,0," 30,485 "," 143,599 ",0," 143,599 ",3,2
202401011,365,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,1,Full,1,Frank,Edward C.,Homemaker/Business Owner,N,0,3," 2,581 ",0," 29,613 "," 29,613 ",8.7%,2,3,0,0,Y,202400365,202401011,0," 2,581 "," 29,613 ",0," 29,613 ",3,2
202401012,365,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,1,Full,1,Raphael,Len,CPA,N,0,3," 4,391 ",0," 29,613 "," 29,613 ",14.8%,2,2,0,0,Y,202400365,202401012,0," 4,391 "," 29,613 ",0," 29,613 ",2,2
202401013,365,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,1,Full,1,Unger,Zac,Firefighter,N,0,3," 22,641 ",0," 29,613 "," 29,613 ",76.5%,1,1,0,0,Y,202400365,202401013,0," 22,641 "," 29,613 ",0," 29,613 ",1,1
202401014,366,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,3,Full,1,Afolabi,Baba,Entrepreneur,N,0,6," 1,600 ",0," 20,561 "," 20,561 ",7.8%,2,3,0,0,Y,202400366,202401014,0," 1,600 "," 20,561 ",0," 20,561 ",3,2
202401015,366,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,3,Full,1,Fife,Carroll,District 3 Councilmember,Y,1,6," 9,871 ",0," 20,561 "," 20,561 ",48.0%,1,1,1,0,Y,202400366,202401015,0," 9,871 "," 20,561 ",0," 20,561 ",1,1
202401016,366,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,3,Full,1,Hailey,Michelle D.,Community Housing Assistant,N,0,6," 1,458 ",0," 20,561 "," 20,561 ",7.1%,2,4,0,0,Y,202400366,202401016,0," 1,458 "," 20,561 ",0," 20,561 ",4,2
202401017,366,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,3,Full,1,Hirsch,Shan M.,Home Care Giver,N,0,6, 609 ,0," 20,561 "," 20,561 ",3.0%,2,6,0,0,Y,202400366,202401017,0, 609 ," 20,561 ",0," 20,561 ",6,2
202401018,366,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,3,Full,1,Logan,Warren Mitchell,City Planner,N,0,6," 6,222 ",0," 20,561 "," 20,561 ",30.3%,2,2,1,0,Y,202400366,202401018,0," 6,222 "," 20,561 ",0," 20,561 ",2,2
202401019,366,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,3,Full,1,Semedar,Meron,Executive Director/Educator,N,0,6, 801 ,0," 20,561 "," 20,561 ",3.9%,2,5,0,0,Y,202400366,202401019,0, 801 ," 20,561 ",0," 20,561 ",5,2
202401020,367,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,5,Full,1,Armstrong,Erin,Senior Policy Advisor,N,0,3," 3,887 ",0," 12,299 "," 12,299 ",31.6%,2,2,0,0,Y,202400367,202401020,0," 3,887 "," 12,299 ",0," 12,299 ",2,2
202401021,367,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,5,Full,1,Gallo,Noel,City Councilmember District 5,Y,1,3," 6,482 ",0," 12,299 "," 12,299 ",52.7%,1,1,0,0,Y,202400367,202401021,0," 6,482 "," 12,299 ",0," 12,299 ",1,1
202401022,367,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,5,Full,1,Prado,Dominic,Restaurant Owner,N,0,3," 1,930 ",0," 12,299 "," 12,299 ",15.7%,2,3,0,0,Y,202400367,202401022,0," 1,930 "," 12,299 ",0," 12,299 ",3,2
202401023,368,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,7,Full,1,Goolsby,Merika,Small Business Owner,N,0,4," 2,063 ",0," 13,089 "," 13,089 ",15.8%,2,4,0,0,Y,202400368,202401023,0," 2,063 "," 13,089 ",0," 13,089 ",4,2
202401024,368,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,7,Full,1,Hodge,Marcie,Non-profit Executive Director,N,0,4," 2,466 ",0," 13,089 "," 13,089 ",18.8%,2,3,0,0,Y,202400368,202401024,0," 2,466 "," 13,089 ",0," 13,089 ",3,2
202401025,368,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,7,Full,1,Houston,Ken,Executive Director,N,0,4," 4,428 ",0," 13,089 "," 13,089 ",33.8%,1,1,1,0,Y,202400368,202401025,0," 4,428 "," 13,089 ",0," 13,089 ",1,1
202401026,368,1,2,ALAMEDA,2024,11/5/24,Oakland,0,CITY COUNCIL,2,7,Full,1,Merriouns,Iris,Chief of Staff,N,0,4," 4,132 ",0," 13,089 "," 13,089 ",31.6%,2,2,1,0,Y,202400368,202401026,0," 4,132 "," 13,089 ",0," 13,089 ",2,2
202401027,369,1,2,ALAMEDA,2024,11/5/24,Piedmont,0,CITY COUNCIL,2,,Full,2,Bostrom-Fleming,N. Sunny,Tax Preparer,N,0,4, 199 ,0," 11,051 "," 11,051 ",1.8%,2,4,0,0,0,202400369,202401027,0, 199 ," 11,051 ",0," 11,051 ",4,2
202401028,369,1,2,ALAMEDA,2024,11/5/24,Piedmont,0,CITY COUNCIL,2,,Full,2,Green,James,Technology Executive/Parent,N,0,4," 2,448 ",0," 11,051 "," 11,051 ",22.2%,2,3,0,0,0,202400369,202401028,0," 2,448 "," 11,051 ",0," 11,051 ",3,2
202401029,369,1,2,ALAMEDA,2024,11/5/24,Piedmont,0,CITY COUNCIL,2,,Full,2,McCarthy,Conna,Incumbent/City Councilmember,Y,1,4," 4,799 ",0," 11,051 "," 11,051 ",43.4%,1,1,0,0,0,202400369,202401029,0," 4,799 "," 11,051 ",0," 11,051 ",1,1
202401030,369,1,2,ALAMEDA,2024,11/5/24,Piedmont,0,CITY COUNCIL,2,,Full,2,Plimier,Lorrel,Attorney/Data Scientist,N,0,4," 3,605 ",0," 11,051 "," 11,051 ",32.6%,1,2,0,0,0,202400369,202401030,0," 3,605 "," 11,051 ",0," 11,051 ",2,1
202401031,370,1,2,ALAMEDA,2024,11/5/24,Pleasanton,0,CITY COUNCIL,2,2,Full,1,Arkin,Valerie,"Council Member, City of Pleasanton",Y,1,2," 4,059 ",0," 8,817 "," 8,817 ",46.0%,2,2,0,0,0,202400370,202401031,0," 4,059 "," 8,817 ",0," 8,817 ",2,2
202401032,370,1,2,ALAMEDA,2024,11/5/24,Pleasanton,0,CITY COUNCIL,2,2,Full,1,Eicher,Craig,Retired Police Captain,N,0,2," 4,758 ",0," 8,817 "," 8,817 ",54.0%,1,1,0,0,0,202400370,202401032,0," 4,758 "," 8,817 ",0," 8,817 ",1,1
202401033,371,1,2,ALAMEDA,2024,11/5/24,Pleasanton,0,CITY COUNCIL,2,4,Full,1,Gaidos,Matthew B.,Deputy District Attorney,N,0,2," 4,827 ",0," 9,337 "," 9,337 ",51.7%,1,1,0,0,0,202400371,202401033,0," 4,827 "," 9,337 ",0," 9,337 ",1,1
202401034,371,1,2,ALAMEDA,2024,11/5/24,Pleasanton,0,CITY COUNCIL,2,4,Full,1,Mohan,Vivek,Global Business Executive,N,0,2," 4,510 ",0," 9,337 "," 9,337 ",48.3%,2,2,0,0,0,202400371,202401034,0," 4,510 "," 9,337 ",0," 9,337 ",2,2
202401035,373,1,2,ALAMEDA,2024,11/5/24,San Leandro,0,CITY COUNCIL,2,1,Short,1,Walton,Sbeydeh Viveros,Appointed Incumbent,Y,1,1," 22,501 ",0," 22,501 "," 22,501 ",100.0%,1,1,0,0,0,202400373,202401035,0," 22,501 "," 22,501 ",0," 22,501 ",1,1
202401036,374,1,2,ALAMEDA,2024,11/5/24,San Leandro,0,CITY COUNCIL,2,2,Full,1,Azevedo,Bryan,"Councilmember, City of San Leandro",Y,1,2," 14,605 ",0," 28,755 "," 28,755 ",50.8%,1,1,0,0,0,202400374,202401036,0," 14,605 "," 28,755 ",0," 28,755 ",1,1
202401037,374,1,2,ALAMEDA,2024,11/5/24,San Leandro,0,CITY COUNCIL,2,2,Full,1,Hernandez,Ed,"Director, Eden Township Healthcare District",N,0,2," 14,150 ",0," 28,755 "," 28,755 ",49.2%,2,2,0,0,0,202400374,202401037,0," 14,150 "," 28,755 ",0," 28,755 ",2,2
202401038,375,1,2,ALAMEDA,2024,11/5/24,San Leandro,0,CITY COUNCIL,2,4,Full,1,Simon,Fred,Vice-Mayor,Y,1,1," 22,361 ",0," 22,361 "," 22,361 ",100.0%,1,1,0,0,0,202400375,202401038,0," 22,361 "," 22,361 ",0," 22,361 ",1,1
202401039,376,1,2,ALAMEDA,2024,11/5/24,San Leandro,0,CITY COUNCIL,2,6,Full,1,Boldt,Dylan,City of San Leandro Planning Commissioner,N,0,2," 16,698 ",0," 27,155 "," 27,155 ",61.5%,1,1,0,0,0,202400376,202401039,0," 16,698 "," 27,155 ",0," 27,155 ",1,1
202401040,376,1,2,ALAMEDA,2024,11/5/24,San Leandro,0,CITY COUNCIL,2,6,Full,1,Bulatao,Robert Aguilar,Community Organizer,N,0,2," 10,457 ",0," 27,155 "," 27,155 ",38.5%,2,2,0,0,0,202400376,202401040,0," 10,457 "," 27,155 ",0," 27,155 ",2,2
202401041,377,1,2,ALAMEDA,2024,11/5/24,Union City,0,CITY COUNCIL,2,1,Full,1,Huang,Wendy,Real Estate Investor,N,0,3," 2,062 ",0," 5,804 "," 5,804 ",35.5%,2,2,0,0,0,202400377,202401041,0," 2,062 "," 5,804 ",0," 5,804 ",2,2
202401042,377,1,2,ALAMEDA,2024,11/5/24,Union City,0,CITY COUNCIL,2,1,Full,1,Nishihira,Lance,School Board Trustee,N,0,3," 3,355 ",0," 5,804 "," 5,804 ",57.8%,1,1,0,0,0,202400377,202401042,0," 3,355 "," 5,804 ",0," 5,804 ",1,1
202401043,377,1,2,ALAMEDA,2024,11/5/24,Union City,0,CITY COUNCIL,2,1,Full,1,Robertson,Erin,Licensed Cosmetologist,N,0,3, 387 ,0," 5,804 "," 5,804 ",6.7%,2,3,0,0,0,202400377,202401043,0, 387 ," 5,804 ",0," 5,804 ",3,2
202400018,8,1,1,ALAMEDA,2024,11/5/24,Alameda,0,COUNTY SUPERVISOR,1,5,Full,1,Bas,Nikki Fortunato,City Councilmember/Mother,N,0,2," 71,207 ",0," 141,989 "," 141,989 ",50.1%,1,1,0,0,0,202400008,202400018,0," 71,207 "," 141,989 ",0," 141,989 ",1,1
202400019,8,1,1,ALAMEDA,2024,11/5/24,Alameda,0,COUNTY SUPERVISOR,1,5,Full,1,Bauters,John J.,Victims Advocate/Councilmember,N,0,2," 70,782 ",0," 141,989 "," 141,989 ",49.9%,2,2,0,0,0,202400008,202400019,0," 70,782 "," 141,989 ",0," 141,989 ",2,2
202400020,9,1,1,ALAMEDA,2024,11/5/24,Alameda,1,"DIRECTOR, Dublin-San Ramon SD",4,3,Full,1,Halket,Rich,"Dublin San Ramon Services District, Director Area 3",Y,1,2," 6,254 ",0," 8,409 "," 8,409 ",74.4%,1,1,0,0,0,202400009,202400020,0," 6,254 "," 8,409 ",0," 8,409 ",1,1
202400021,9,1,1,ALAMEDA,2024,11/5/24,Alameda,1,"DIRECTOR, Dublin-San Ramon SD",4,3,Full,1,Rivero,Javier Lopez,Asset Accounting Manager,N,0,2," 2,155 ",0," 8,409 "," 8,409 ",25.6%,2,2,0,0,0,202400009,202400021,0," 2,155 "," 8,409 ",0," 8,409 ",2,2
202401044,347,1,2,ALAMEDA,2024,11/5/24,Berkeley,0,MAYOR,6,,Full,1,Bowie,Logan,Paralegal,N,0,5, 528 ,0," 52,493 "," 52,493 ",1.0%,2,4,0,0,Y,202400347,202401044,0, 528 ," 52,493 ",0," 52,493 ",4,2
202401045,347,1,2,ALAMEDA,2024,11/5/24,Berkeley,0,MAYOR,6,,Full,1,Hahn,Sophie,Berkeley City Councilmember,N,0,5," 19,633 ",0," 52,493 "," 52,493 ",37.4%,2,2,1,0,Y,202400347,202401045,0," 19,633 "," 52,493 ",0," 52,493 ",2,2
202401046,347,1,2,ALAMEDA,2024,11/5/24,Berkeley,0,MAYOR,6,,Full,1,Harrison,Kate,International Management Consultant,N,0,5," 11,853 ",0," 52,493 "," 52,493 ",22.6%,2,3,0,0,Y,202400347,202401046,0," 11,853 "," 52,493 ",0," 52,493 ",3,2
202401047,347,1,2,ALAMEDA,2024,11/5/24,Berkeley,0,MAYOR,6,,Full,1,Ishii,Adena,Education Consultant,N,0,5," 19,978 ",0," 52,493 "," 52,493 ",38.1%,1,1,1,0,Y,202400347,202401047,0," 19,978 "," 52,493 ",0," 52,493 ",1,1
202401048,347,1,2,ALAMEDA,2024,11/5/24,Berkeley,0,MAYOR,6,,Full,1,Pete,Naomi D.,No Ballot Designation,N,0,5, 501 ,0," 52,493 "," 52,493 ",1.0%,2,5,0,0,Y,202400347,202401048,0, 501 ," 52,493 ",0," 52,493 ",5,2
202401049,350,1,2,ALAMEDA,2024,11/5/24,Dublin,0,MAYOR,6,,Full,1,Costello,Shawn,Game Tech,N,0,4, 825 ,0," 25,515 "," 25,515 ",3.2%,2,4,0,0,0,202400350,202401049,0, 825 ," 25,515 ",0," 25,515 ",4,2
202401050,350,1,2,ALAMEDA,2024,11/5/24,Dublin,0,MAYOR,6,,Full,1,Evans,Tom,Retired Civil Engineer,N,0,4," 8,278 ",0," 25,515 "," 25,515 ",32.4%,2,2,1,0,0,202400350,202401050,0," 8,278 "," 25,515 ",0," 25,515 ",2,2
202401051,350,1,2,ALAMEDA,2024,11/5/24,Dublin,0,MAYOR,6,,Full,1,Hu,Sherry,Vice Mayor/Entrepreneur,N,0,4," 9,274 ",0," 25,515 "," 25,515 ",36.3%,1,1,1,0,0,202400350,202401051,0," 9,274 "," 25,515 ",0," 25,515 ",1,1
202401052,350,1,2,ALAMEDA,2024,11/5/24,Dublin,0,MAYOR,6,,Full,1,Josey,Jean,Educator/Councilmember,N,0,4," 7,138 ",0," 25,515 "," 25,515 ",28.0%,2,3,0,0,0,202400350,202401052,0," 7,138 "," 25,515 ",0," 25,515 ",3,2
202401053,355,1,2,ALAMEDA,2024,11/5/24,Fremont,0,MAYOR,6,,Full,1,Bacon,Vinnie,Software Development Manager,N,0,4," 25,108 ",0," 77,400 "," 77,400 ",32.4%,2,2,1,0,0,202400355,202401053,0," 25,108 "," 77,400 ",0," 77,400 ",2,2
202401054,355,1,2,ALAMEDA,2024,11/5/24,Fremont,0,MAYOR,6,,Full,1,Marfatia,Rohan,Business Executive/Parent,N,0,4," 8,947 ",0," 77,400 "," 77,400 ",11.6%,2,3,0,0,0,202400355,202401054,0," 8,947 "," 77,400 ",0," 77,400 ",3,2
202401055,355,1,2,ALAMEDA,2024,11/5/24,Fremont,0,MAYOR,6,,Full,1,Ng,Hiu,Retired Technology Exec,N,0,4," 6,910 ",0," 77,400 "," 77,400 ",8.9%,2,4,0,0,0,202400355,202401055,0," 6,910 "," 77,400 ",0," 77,400 ",4,2
202401056,355,1,2,ALAMEDA,2024,11/5/24,Fremont,0,MAYOR,6,,Full,1,Salwan,Raj,Fremont City Councilmember,N,0,4," 36,435 ",0," 77,400 "," 77,400 ",47.1%,1,1,1,0,0,202400355,202401056,0," 36,435 "," 77,400 ",0," 77,400 ",1,1
202401057,359,1,2,ALAMEDA,2024,11/5/24,Livermore,0,MAYOR,6,,Full,1,Marchand,John,City of Livermore Mayor,Y,1,1," 33,976 ",0," 33,976 "," 33,976 ",100.0%,1,1,0,0,0,202400359,202401057,0," 33,976 "," 33,976 ",0," 33,976 ",1,1
202401058,362,1,2,ALAMEDA,2024,11/5/24,Newark,0,MAYOR,6,,Full,1,Hannon,Michael,Mayor,Y,1,3," 8,847 ",0," 15,395 "," 15,395 ",57.5%,1,1,0,0,0,202400362,202401058,0," 8,847 "," 15,395 ",0," 15,395 ",1,1
202401059,362,1,2,ALAMEDA,2024,11/5/24,Newark,0,MAYOR,6,,Full,1,Martinez,Elisa,Ohlone College Trustee,N,0,3," 4,729 ",0," 15,395 "," 15,395 ",30.7%,2,2,0,0,0,202400362,202401059,0," 4,729 "," 15,395 ",0," 15,395 ",2,2
202401060,362,1,2,ALAMEDA,2024,11/5/24,Newark,0,MAYOR,6,,Full,1,Miguel,Jason,County Advisory Commissioner,N,0,3," 1,819 ",0," 15,395 "," 15,395 ",11.8%,2,3,0,0,0,202400362,202401060,0," 1,819 "," 15,395 ",0," 15,395 ",3,2
202401061,372,1,2,ALAMEDA,2024,11/5/24,Pleasanton,0,MAYOR,6,,Full,1,Balch,Jack,Councilmember/CPA,N,0,2," 18,950 ",0," 35,134 "," 35,134 ",53.9%,1,1,0,0,0,202400372,202401061,0," 18,950 "," 35,134 ",0," 35,134 ",1,1
202401062,372,1,2,ALAMEDA,2024,11/5/24,Pleasanton,0,MAYOR,6,,Full,1,Brown,Karla,Mayor of Pleasanton,Y,1,2," 16,184 ",0," 35,134 "," 35,134 ",46.1%,2,2,0,0,0,202400372,202401062,0," 16,184 "," 35,134 ",0," 35,134 ",2,2
202401063,378,1,2,ALAMEDA,2024,11/5/24,Union City,0,MAYOR,6,,Full,1,Bourlard,Marcus,Chief Executive Officer,N,0,3," 1,946 ",0," 25,053 "," 25,053 ",7.8%,2,3,0,0,0,202400378,202401063,0," 1,946 "," 25,053 ",0," 25,053 ",3,2
202401064,378,1,2,ALAMEDA,2024,11/5/24,Union City,0,MAYOR,6,,Full,1,Duncan,Emily,Community Volunteer,N,0,3," 10,803 ",0," 25,053 "," 25,053 ",43.1%,2,2,1,0,0,202400378,202401064,0," 10,803 "," 25,053 ",0," 25,053 ",2,2
202401065,378,1,2,ALAMEDA,2024,11/5/24,Union City,0,MAYOR,6,,Full,1,Singh,Gary,City Council Member,N,0,3," 12,304 ",0," 25,053 "," 25,053 ",49.1%,1,1,1,0,0,202400378,202401065,0," 12,304 "," 25,053 ",0," 25,053 ",1,1
202400022,10,1,1,ALAMEDA,2024,11/5/24,Alameda,0,RENT CONTROL BOARD,5,,Full,4,Arbaugh,Avery,Labor Commissioner/Student,N,0,6," 19,825 ",0," 138,269 "," 138,269 ",14.3%,2,5,0,0,0,202400010,202400022,0," 19,825 "," 138,269 ",0," 138,269 ",5,2
202400023,10,1,1,ALAMEDA,2024,11/5/24,Alameda,0,RENT CONTROL BOARD,5,,Full,4,Johnson,Xavier,Rent Stabilization Board Commissioner,Y,1,6," 26,978 ",0," 138,269 "," 138,269 ",19.5%,1,1,0,0,0,202400010,202400023,0," 26,978 "," 138,269 ",0," 138,269 ",1,1
202400024,10,1,1,ALAMEDA,2024,11/5/24,Alameda,0,RENT CONTROL BOARD,5,,Full,4,Kelley,Andy,Rent Stabilization Board Commissioner,Y,1,6," 23,373 ",0," 138,269 "," 138,269 ",16.9%,1,3,0,0,0,202400010,202400024,0," 23,373 "," 138,269 ",0," 138,269 ",3,1
202400025,10,1,1,ALAMEDA,2024,11/5/24,Alameda,0,RENT CONTROL BOARD,5,,Full,4,Marasovic,Carole,Attorney/City Commissioner,N,0,6," 19,557 ",0," 138,269 "," 138,269 ",14.1%,2,6,0,0,0,202400010,202400025,0," 19,557 "," 138,269 ",0," 138,269 ",6,2
202400026,10,1,1,ALAMEDA,2024,11/5/24,Alameda,0,RENT CONTROL BOARD,5,,Full,4,Twu,Alfred,Architect/Artist,N,0,6," 22,942 ",0," 138,269 "," 138,269 ",16.6%,1,4,0,0,0,202400010,202400026,0," 22,942 "," 138,269 ",0," 138,269 ",4,1
202400027,10,1,1,ALAMEDA,2024,11/5/24,Alameda,0,RENT CONTROL BOARD,5,,Full,4,Walker,Dominique,Rent Stabilization Board Commissioner,Y,1,6," 25,594 ",0," 138,269 "," 138,269 ",18.5%,1,2,0,0,0,202400010,202400027,0," 25,594 "," 138,269 ",0," 138,269 ",2,1
202403717,1392,1,3,ALAMEDA,2024,11/5/24,Lammersville Joint Unified,0,SCHOOL BOARD MEMBER,3,1,Full,1,Pombo,David A.,Incumbent,Y,1,2, 60 ,0, 76 , 76 ,78.9%,1,1,0,0,0,202401392,202403717,1," 1,046 "," 3,522 ",0," 3,522 ",1,1
202403718,1392,1,3,ALAMEDA,2024,11/5/24,Lammersville Joint Unified,0,SCHOOL BOARD MEMBER,3,1,Full,1,Shekar,Surekha,Mother/Businesswoman/Educator,N,0,2, 16 ,0, 76 , 76 ,21.1%,2,2,0,0,0,202401392,202403718,1, 715 ," 3,522 ",0," 3,522 ",2,2
202403719,1382,1,3,ALAMEDA,2024,11/5/24,Alameda Unified,0,SCHOOL BOARD MEMBER,3,,Full,3,Boyd,Joyce,Certified Public Accountant,N,0,4," 11,258 ",0," 76,529 "," 76,529 ",14.7%,2,4,0,0,0,202401382,202403719,0," 11,258 "," 76,529 ",0," 76,529 ",4,2
202403720,1382,1,3,ALAMEDA,2024,11/5/24,Alameda Unified,0,SCHOOL BOARD MEMBER,3,,Full,3,Hall,Meleah,Teacher/Data Analyst,N,0,4," 21,482 ",0," 76,529 "," 76,529 ",28.1%,1,3,0,0,0,202401382,202403720,0," 21,482 "," 76,529 ",0," 76,529 ",3,1
202403721,1382,1,3,ALAMEDA,2024,11/5/24,Alameda Unified,0,SCHOOL BOARD MEMBER,3,,Full,3,Little,Heather,Incumbent,Y,1,4," 21,985 ",0," 76,529 "," 76,529 ",28.7%,1,1,0,0,0,202401382,202403721,0," 21,985 "," 76,529 ",0," 76,529 ",1,1
202403722,1382,1,3,ALAMEDA,2024,11/5/24,Alameda Unified,0,SCHOOL BOARD MEMBER,3,,Full,3,Williams,Jennifer,Incumbent,Y,1,4," 21,804 ",0," 76,529 "," 76,529 ",28.5%,1,2,0,0,0,202401382,202403722,0," 21,804 "," 76,529 ",0," 76,529 ",2,1
202403723,1383,1,3,ALAMEDA,2024,11/5/24,Albany City Unified,0,SCHOOL BOARD MEMBER,3,,Full,2,Davidson,Veronica,Incumbent,Y,1,4," 2,773 ",0," 7,096 "," 7,096 ",39.1%,1,1,0,0,Y,202401383,202403723,0," 2,773 "," 7,096 ",0," 7,096 ",1,1
202403724,1383,1,3,ALAMEDA,2024,11/5/24,Albany City Unified,0,SCHOOL BOARD MEMBER,3,,Full,2,Doss,Brian L.,Account Executive,N,0,4, 718 ,0," 7,096 "," 7,096 ",10.1%,2,4,0,0,Y,202401383,202403724,0, 718 ," 7,096 ",0," 7,096 ",4,2
