MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTOPIC,RECTYPENAME,RECTOPICNAME, YES , NO , TOTAL ,PERCENT,REQ,outcome,PASSFAIL,Multi_CO,Multi_MeasID, YES_sum , NO_sum , Total_sum ,Percent_sum,Outcome_sum,passfail_sum,typerec,toprec
202400054,2024,23,1,MENDOCINO,3/5/24,Mendocino,0,M,R,Should the Mendocino County Abandoned Vehicle Abatement Program and associated fees (one dollar ($1) per vehicle and an additional two dollars ($2) for certain commercial vehicles) be renewed for a ten­year term for purposes of removal and disposal of abandoned and wrecked vehicles?,70,112,Ordinance,Revenues: Tax Creation/Incr./Contin.," 18,293 "," 4,877 "," 23,170 ",79.0%,T,1,PassT,0,202400054," 18,293 "," 4,877 "," 23,170 ",79.0%,1,PassT,70,110
202400055,2024,24,1,MERCED,11/5/24,Merced,0,M,R,"To enhance funding for public safety services in Merced County, including the Sheriff’s Department, District Attorney’s Office, and Fire Department; and to provide direct allocations to city public safety departments in the County, shall Merced County enact a 0.5% retail transactions (sales) and use tax raising an estimated twenty-five million dollars annually for 30 years, with citizen oversight, annual audits, and funds that cannot be taken by the State?",4,30,Sales Tax,Safety," 44,921 "," 35,348 "," 80,269 ",56.0%,T,2,FailT,0,202400055," 44,921 "," 35,348 "," 80,269 ",56.0%,2,FailT,1,30
202400056,2024,26,1,MONO,11/5/24,Mono,0,M,K,"To fund essential Mono County services, including affordable and workforce housing; public safety and emergency services; childcare; street maintenance and pothole repair; county parks; public health and healthcare; economic development; and other general government use; shall the ordinance increasing Transient Occupancy Tax from 12% to 15% paid only by hotel and short-term rental guests in unincorporated Mono County, providing approximately an additional $1,100,000 annually, subject to annual public review and audits, until ended by voters, be adopted?",9,100,Transient Occupancy Tax,General Services," 3,489 "," 2,271 "," 5,760 ",60.6%,M,1,Pass,0,202400056," 3,489 "," 2,271 "," 5,760 ",60.6%,1,Pass,1,100
202400057,2024,27,1,MONTEREY,11/5/24,Monterey,0,M,AA,"To fund critical County of Monterey services, including street maintenance and pothole repair; enhanced public safety, emergency services and disaster response, prevention, and recovery; programs to reduce homelessness; libraries, parks, and recreation facilities; water and sewer infrastructure; healthcare; clean and affordable drinking water and other services; shall the County of Monterey’s transaction and use tax be increased in unincorporated areas by 1%, providing approximately $29,000,000 annually, to be spent locally only, until ended by voters?",4,100,Sales Tax,General Services," 24,454 "," 21,398 "," 45,852 ",53.3%,M,1,Pass,0,202400057," 24,454 "," 21,398 "," 45,852 ",53.3%,1,Pass,1,100
202400058,2024,29,1,NEVADA,11/5/24,Beyers Lane CSD,1,M,F,"Shall the measure to fund continued necessary road and culvert maintenance by the BLCSD replace the current tax assessment with an annual assessment tax of $300 per parcel per year to raise $19,200 per year, be adopted?",3,62,Property Tax,Transport: Roads, 57 , 16 , 73 ,78.1%,T,1,PassT,0,202400058, 57 , 16 , 73 ,78.1%,1,PassT,1,60
202400059,2024,32,1,PLUMAS,3/5/24,Plumas,0,M,A,"Shall Ordinance No. 23-___ of the County of Plumas, authorizing the County of Plumas to impose a special transaction and use tax in the total amount of three fourth percent (3/4%) to be used solely for purpose of providing the citizens with Sheriff services through the Plumas County Sheriff's Office be approved?",4,32,Sales Tax,Safety: Police," 3,933 "," 2,677 "," 6,610 ",59.5%,T,2,FailT,0,202400059," 3,933 "," 2,677 "," 6,610 ",59.5%,2,FailT,1,30
202400060,2024,32,1,PLUMAS,11/5/24,Plumas,0,M,D,Shall a measure authorizing the County of Plumas to impose a special transaction and use tax in the total amount of three fourth percent (3/4%) to be used solely for purpose of providing the citizens in Plumas County Public Safety Services through the Plumas County Sheriff's Office be approved?,4,32,Sales Tax,Safety: Police," 4,618 "," 4,800 "," 9,418 ",49.0%,T,2,FailT,0,202400060," 4,618 "," 4,800 "," 9,418 ",49.0%,2,FailT,1,30
202400061,2024,34,1,SACRAMENTO,3/5/24,Sacramento,0,M,C,"Shall the measure amending the City of Sacramento’s perpetual business operations tax – by increasing the gross receipts taxable threshold to $100,000, setting new flat tax rates for professionals ($684), setting new flat tax rates for nonexempt residential rentals, hotels, and short-term rentals ($114, plus 2.85/unit above thresholds), and setting new maximum annual tax liability, all with yearly cost-of-living adjustments for an estimated annual increase of $6,000,000 for general governmental use – be adopted?",2,112,Business Tax,Revenues: Tax Creation/Incr./Contin.," 37,993 "," 60,778 "," 98,771 ",38.5%,M,2,Fail,0,202400061," 37,993 "," 60,778 "," 98,771 ",38.5%,2,Fail,1,110
202400062,2024,35,1,SAN BENITO,11/5/24,San Benito,0,A,B,"(ADVISORY) To keep Hazel Hawkins Hospital public and under local control, shall the County of San Benito establish an agreement with the San Benito Health Care District and other interested jurisdictions to form a partnership in the form of a Joint Powers Authority to operate the hospital?",30,72,Advisory,Facilities: Health Facilities," 19,484 "," 7,169 "," 26,653 ",73.1%,M,1,Pass,0,202400062," 19,484 "," 7,169 "," 26,653 ",73.1%,1,Pass,30,70
202400063,2024,35,1,SAN BENITO,11/5/24,San Benito,0,M,A,"(INITIATIVE) Shall an initiative be adopted to amend the County General Plan to require voter approval before re-designating (changing) Agricultural, Rural or Rangeland to other uses, and to remove the Commercial Regional Designation from four Highway 101 nodes?",40,26,Initiative,Land Use: Voter Approval," 14,800 "," 12,021 "," 26,821 ",55.2%,M,1,Pass,0,202400063," 14,800 "," 12,021 "," 26,821 ",55.2%,1,Pass,40,20
202400064,2024,36,1,SAN BERNARDINO,11/5/24,San Bernardino,0,M,K,"Shall the measure to provide funding for San Bernardino County infrastructure and services, increasing the transient occupancy tax (paid by occupants of hotels/vacation rentals) to 11% providing approximately an additional $9,400,000 annually for general government use until ended by voters, with these funds continuing to be audited as part of the County's external independent annual audit , and providing that all funds be locally controlled, be adopted?",9,112,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.," 299,182 "," 389,505 "," 688,687 ",43.4%,M,2,Fail,0,202400064," 299,182 "," 389,505 "," 688,687 ",43.4%,2,Fail,1,110
202400065,2024,36,1,SAN BERNARDINO,11/5/24,San Bernardino,0,M,L,Shall the amendments to the San Bernardino County Charter regarding law enforcement staffing and community protection within the unincorporated areas of the County be adopted?,20,32,Charter Amendment,Safety: Police," 417,756 "," 263,136 "," 680,892 ",61.4%,M,1,Pass,0,202400065," 417,756 "," 263,136 "," 680,892 ",61.4%,1,Pass,20,30
202400066,2024,37,1,SAN DIEGO,3/5/24,Rincon Ranch CSD,1,M,C,"Shall the Rincon Ranch Community Services District be authorized to establish and levy a Special Tax Override, on all taxable real property within its boundaries for the purpose of providing funds for repair and resurface of the roads maintained by the District, with this Special Tax not to exceed ten dollars per acre, or portion thereof, plus two hundred fifty dollars per parcel of land per year?",3,62,Property Tax,Transport: Roads, 38 , 19 , 57 ,66.7%,T,1,PassT,0,202400066, 38 , 19 , 57 ,66.7%,1,PassT,1,60
202400067,2024,37,1,SAN DIEGO,11/5/24,San Diego,0,M,G,"To repair/upgrade roads, bridges, storm drains, rail lines, and prevent railway bluff collapse; reduce traffic congestion; improve pedestrian, bicyclist, and driver safety; improve public transit; protect wildlife habitat/air quality; and fill potholes; shall the measure authorizing a half-cent sales tax raising $350,000,000 annually until ended by voters, requiring citizen oversight, public spending disclosure, and independent annual audits be adopted?",4,62,Sales Tax,Transport: Roads," 688,922 "," 701,639 "," 1,390,561 ",49.5%,M,2,Fail,0,202400067," 688,922 "," 701,639 "," 1,390,561 ",49.5%,2,Fail,1,60
202400068,2024,38,1,SAN FRANCISCO,3/5/24,San Francisco,0,M,A,"To construct, develop, acquire, and/or rehabilitate housing, including workforce housing and senior housing, that will be affordable to households ranging from extremely low-income to moderate-income households; shall the City and County of San Francisco issue $300,000,000 in general obligation bonds, subject to independent citizen oversight and regular audits, with a duration of up to 30 years from the time of issuance, an estimated average tax rate of $0.0057/$100 of assessed property value, and projected average annual revenues of $25,000,000?",11,81,GO Bond,Housing: Affordable," 158,497 "," 66,690 "," 225,187 ",70.4%,T,1,PassT,0,202400068," 158,497 "," 66,690 "," 225,187 ",70.4%,1,PassT,10,80
202400069,2024,38,1,SAN FRANCISCO,3/5/24,San Francisco,0,M,B,"Shall the City amend the Charter to set minimum police officer staffing levels, require the City to budget enough money to pay the number of police officers employed in the previous year, allow the Police Department to introduce amendments to its budget, and set aside funds to pay for police recruitment, all for at least five years, but all if and only if the voters later adopt a new tax or amend an existing tax to fund these requirements?",20,32,Charter Amendment,Safety: Police," 61,580 "," 161,374 "," 222,954 ",27.6%,M,2,Fail,0,202400069," 61,580 "," 161,374 "," 222,954 ",27.6%,2,Fail,20,30
202400070,2024,38,1,SAN FRANCISCO,3/5/24,San Francisco,0,M,C,"Shall the City exempt from the real estate transfer tax the first time a property is transferred after being converted from a commercial to residential use, have authority to amend the transfer tax without voter approval but not to increase it, and increase the annual limit on office space available for development by including office space that has been converted to a different use or demolished?",8,111,Development Tax,Revenues: Tax Repeal/Reduction/Limit," 116,311 "," 104,038 "," 220,349 ",52.8%,M,1,Pass,0,202400070," 116,311 "," 104,038 "," 220,349 ",52.8%,1,Pass,1,110
202400071,2024,38,1,SAN FRANCISCO,3/5/24,San Francisco,0,M,D,"Shall the City amend its ethics laws to further restrict the gifts City employees and officers may accept, expand the definition of conduct by City employees, officers and others that those laws prohibit as bribery, require additional reporting of gifts to City departments, create a uniform set of rules for nonwork activities of City employees and officers instead of rules by each department, create additional penalties for some ethics violations, require ethics training for additional City employees, and change the requirements for making future amendments to some ethics laws?",70,45,Ordinance,Governance: Political Reform/Term Limits," 198,584 "," 24,031 "," 222,615 ",89.2%,M,1,Pass,0,202400071," 198,584 "," 24,031 "," 222,615 ",89.2%,1,Pass,70,40
202400072,2024,38,1,SAN FRANCISCO,3/5/24,San Francisco,0,M,E,"Shall the City allow the Police Department to hold community meetings before the Police Commission can change policing policies, reduce recordkeeping and reporting requirements for police officers, set new policies for police officers to report use-of-force incidents and to engage in vehicle pursuits, authorize the Police Department to use drones and install public surveillance cameras without further approval, and authorize the Police Department to use new surveillance technology unless the Board of Supervisors disapproves?",70,32,Ordinance,Safety: Police," 120,529 "," 102,288 "," 222,817 ",54.1%,M,1,Pass,0,202400072," 120,529 "," 102,288 "," 222,817 ",54.1%,1,Pass,70,30
202400073,2024,38,1,SAN FRANCISCO,3/5/24,San Francisco,0,M,F,"Shall the City require single adults age 65 and under with no dependent children who receive City public assistance benefits and whom the City reasonably suspects are dependent on illegal drugs to participate in screening, evaluation and treatment for drug dependency for those adults to be eligible for most of those benefits?",70,106,Ordinance,General Services: Social/Welfare," 130,214 "," 93,790 "," 224,004 ",58.1%,M,1,Pass,0,202400073," 130,214 "," 93,790 "," 224,004 ",58.1%,1,Pass,70,100
202400074,2024,38,1,SAN FRANCISCO,3/5/24,San Francisco,0,M,G,Shall it be City policy to encourage the San Francisco Unified School District to offer Algebra 1 to students by their eighth-grade year and to support the School District’s development of its math curriculum?,80,15,Policy/Position,Education: Curriculum/Policy Issues," 182,066 "," 40,638 "," 222,704 ",81.8%,M,1,Pass,0,202400074," 182,066 "," 40,638 "," 222,704 ",81.8%,1,Pass,80,10
202400075,2024,38,1,SAN FRANCISCO,11/5/24,San Francisco,0,M,B,"To finance the acquisition or improvement of real property, including: temporary shelters, particularly for families; facilities that deliver healthcare services, including preventive care and behavioral health services, such as the Chinatown Public Health Center; critical repairs, renovations, and seismic upgrades at Zuckerberg San Francisco General Hospital and Trauma Center and Laguna Honda Hospital; and pedestrian and street safety improvements, streetscape enhancements, and other public space improvements; and to pay related costs; shall the City and County of San Francisco issue $390,000,000 in general obligation bonds with a duration of up to 30 years from the time of issuance, an estimated average tax rate of $0.0069/$100 of assessed property value, and projected average annual revenues of $31,000,000, subject to independent citizen oversight and regular audits?",11,72,GO Bond,Facilities: Health Facilities," 274,187 "," 102,450 "," 376,637 ",72.8%,T,1,PassT,0,202400075," 274,187 "," 102,450 "," 376,637 ",72.8%,1,PassT,10,70
